City,Area,Location,No. of Bedrooms,Price
2,1404,430,2,27900000
2,1112,427,3,23900000
3,1600,15,3,5179000
4,1100,310,1,6900000
4,1460,288,3,2700000
4,1200,295,2,30500000
6,950,240,1,4000000
6,1725,199,3,8600000
4,780,315,2,3200000
5,1708,49,3,12400000
2,1350,429,3,6000000
4,1058,309,2,15000000
4,1535,310,3,11000000
6,2180,205,3,9156000
5,914,41,2,5476000
5,953,110,2,2181000
6,1530,200,3,7800000
4,678,319,2,5800000
4,841,292,2,2866000
4,1178,290,3,12000000
5,998,35,2,4491000
4,901,288,3,2290000
5,2610,48,4,26000000
2,3150,436,4,71000000
4,1187,287,3,5800000
4,5359,314,4,3053000
2,1357,487,3,15500000
2,982,464,2,3999000
4,1310,293,2,2500000
5,1137,39,3,16500000
1,1550,146,3,27500000
4,1450,288,3,7800000
4,1080,295,2,7500000
6,1450,207,3,9500000
5,1605,42,3,5990000
5,1254,93,2,9130000
5,411,39,1,2250000
2,1250,446,3,20500000
5,945,110,2,8400000
5,2570,39,4,7354000
1,1904,175,3,14800000
5,1130,55,3,6500000
5,1020,86,2,3250000
1,1000,146,3,3025000
2,2044,436,3,5000000
3,645,6,1,4054000
3,1600,5,3,15000000
4,1133,309,3,3651000
5,1414,63,3,7492000
5,626,110,1,5557000
3,1836,18,3,7500000
1,1245,140,2,13000000
2,488,476,1,6656000
2,1015,425,2,2800000
2,864,457,2,45000000
4,1466,307,3,4510000
6,1580,198,3,11200000
5,1118,38,2,6214000
2,1250,475,2,43000000
1,1550,134,3,13500000
4,949,290,2,2111000
2,1060,423,2,39000000
5,1409,79,3,9158000
4,1173,299,3,2840000
4,1105,316,3,6500000
2,730,482,1,11800000
4,721,325,2,2144000
4,905,309,3,4800000
6,1520,224,3,7600000
5,1255,93,2,11200000
4,1196,286,3,2565000
2,840,431,2,2050000
2,800,216,2,80000000
4,1441,293,3,11000000
4,1112,309,2,4527000
4,935,287,2,5000000
2,550,429,1,13000000
2,1565,431,3,9500000
2,350,428,1,5200000
2,830,427,1,12500000
1,2250,143,2,17500000
4,1049,341,2,19500000
4,972,288,1,7000000
3,1266,12,2,6017000
4,1116,309,2,4500000
6,1150,214,2,3900000
4,950,297,2,2100000
1,1800,136,3,14500000
4,1200,325,3,2260000
2,525,426,1,16100000
2,1059,431,2,25600000
2,1750,458,3,250000000
5,920,87,2,4784000
4,1331,286,3,4461000
6,1600,214,3,7200000
4,2095,288,3,5161000
6,1500,214,2,10100000
4,900,292,2,4600000
4,978,297,2,4725000
4,949,290,2,45000000
4,1450,288,3,7500000
5,2150,49,3,17600000
5,900,50,2,5400000
4,1915,288,4,6556999
5,920,59,2,4999000
6,2600,199,3,17000000
4,746,286,3,3300000
5,899,39,2,3875000
5,734,49,2,7050000
4,997,309,3,4505000
4,965,286,2,4556000
4,1967,310,3,2300000
2,1450,431,3,9000000
5,2781,75,4,61100000
2,960,430,2,7900000
2,1240,431,2,3800000
5,721,70,2,6400000
4,2520,293,4,8265000
5,1850,77,3,3310000
3,1565,7,3,23000000
3,3436,14,4,47600000
4,960,286,2,9600000
4,915,297,2,4700000
5,900,56,2,4730000
4,1295,288,3,6581000
2,1050,426,2,75100000
2,1200,446,3,7800000
4,1295,288,3,2547000
4,789,309,2,2985000
2,1485,427,3,9750000
4,2210,293,4,2700000
4,750,386,2,11500000
2,620,440,1,3110000
4,650,310,2,2200000
4,846,288,2,2588000
2,1400,430,3,13000000
5,1092,40,3,6434000
1,1950,157,3,65000000
6,4700,201,4,41000000
4,5359,314,4,85300000
1,800,146,2,2124000
6,1978,244,3,7912000
1,1350,134,2,15000000
5,1058,105,2,5476000
4,1550,313,3,4500000
2,433,425,1,13500000
2,450,431,1,5999000
2,1080,431,2,6500000
2,982,464,2,5650000
4,1450,309,3,4872000
2,1140,431,2,10000000
2,600,464,1,4699000
2,758,431,1,4500000
2,675,431,1,4500000
2,1750,429,3,2400000
2,525,450,1,15500000
4,1169,286,3,4200000
2,650,431,1,3700000
3,940,11,2,9900000
1,888,146,2,2200000
2,350,426,1,16800000
5,961,103,2,5561000
4,920,287,2,4571000
2,828,428,2,2836000
2,1418,430,4,28500000
4,789,309,2,2620000
4,871,318,2,7867000
4,892,324,2,5500000
6,1050,197,2,3500000
3,1251,12,2,14000000
1,1125,176,3,12000000
2,900,429,2,20000000
5,975,41,2,10200000
6,910,268,2,3300000
5,1201,39,3,5244000
4,1226,288,3,10100000
4,922,286,2,16000000
4,813,286,2,4836000
4,680,311,2,3800000
5,1374,99,3,4051000
5,1065,103,2,6300000
5,1097,55,2,3800000
3,931,3,2,7718000
4,1050,300,3,3000000
4,880,298,2,6500000
4,1950,290,4,3600000
2,1100,495,2,22500000
3,2391,14,3,32200000
4,1112,288,3,6000000
6,1300,199,2,6500000
4,2249,288,3,9000000
4,1534,340,3,5500000
2,650,464,1,3400000
4,1010,286,2,11299999
4,1366,292,3,3264000
2,945,484,2,12900000
5,1922,93,3,5957000
6,1525,214,3,7900000
4,2210,293,4,13000000
6,1560,213,3,8800000
5,1645,38,3,9746000
2,1335,425,4,7700000
6,1283,202,2,8126000
1,1350,145,2,6000000
5,677,121,1,5050000
1,1050,148,2,11500000
2,665,464,1,6500000
1,756,176,2,10500000
5,1455,49,3,7000000
5,1215,110,2,5246000
4,1780,309,4,2829000
6,1908,214,3,14500000
4,1045,292,3,5500000
5,790,63,2,3881000
2,665,425,1,4067000
4,1780,309,4,6979000
4,680,330,2,2927000
6,1225,197,2,4800000
3,1295,1,3,8275000
4,712,336,2,4571000
2,600,474,1,3600000
5,1290,37,3,6252000
4,1184,286,3,2482000
2,600,484,1,10500000
6,1620,243,3,8800000
4,1277,311,3,12500000
5,1451,48,3,22400000
4,1140,289,3,2615000
6,1555,227,2,5909000
4,1002,288,3,10800000
3,1025,6,2,5118000
4,1590,288,3,8148999
6,1360,201,2,9600000
4,1200,324,3,5800000
2,670,431,1,8800000
5,1227,31,2,6441000
4,1100,297,3,3300000
4,1059,325,3,12400000
2,1600,446,3,33700000
4,847,286,3,4182000
5,1462,41,3,7700000
2,965,497,3,25200000
4,1088,319,3,5500000
5,761,39,2,7200000
5,1890,61,2,36500000
4,1270,295,2,9618000
4,1048,329,2,11100000
5,1145,110,2,2703000
2,1200,471,3,15500000
2,550,495,1,25000000
4,970,310,2,2400000
5,1880,37,3,12400000
5,979,53,2,62900000
5,1850,77,3,19500000
2,2300,430,3,6217000
2,950,425,2,3999000
5,1166,41,2,5157000
5,1060,39,3,2500000
3,1002,23,2,13100000
2,685,432,1,11000000
4,826,299,2,7723000
4,1137,291,3,27500000
4,1100,335,3,4000000
1,1000,142,3,6000000
2,1100,431,2,33500000
5,866,41,2,4692000
2,1150,436,2,105500000
4,1322,292,3,9600000
2,585,490,1,26000000
1,2000,135,3,18500000
4,800,291,2,7800000
5,3487,49,3,30000000
5,1004,52,3,3779999
4,1130,289,3,8700000
4,2943,290,4,19800000
2,454,425,2,6898999
1,1250,145,3,4179999
1,450,139,2,4000000
4,753,288,2,3500000
4,956,288,2,6800000
4,1250,288,3,5800000
5,4736,38,4,7390000
2,1750,431,3,12000000
2,750,422,1,10000000
5,955,39,2,5066000
4,911,332,2,7445000
1,1250,148,2,4400000
5,801,35,2,4907000
4,1300,305,3,3500000
2,350,428,1,3900000
1,1450,134,3,18000000
2,3300,475,4,110000000
4,1907,313,4,6502000
4,897,288,2,8131000
4,1630,321,3,7500000
4,2357,293,4,14100000
2,600,490,1,25000000
4,1335,324,2,3023000
3,1839,8,3,11900000
5,920,63,2,2142000
2,1350,490,3,18100000
5,1215,59,2,8500000
5,6000,49,4,40000000
2,1135,441,2,4500000
4,1840,313,3,8500000
4,5359,314,4,8454000
1,2100,138,4,21000000
4,1305,299,3,3132000
4,1812,290,3,2000000
4,1285,290,3,8877000
4,586,286,2,3927000
5,1239,31,2,6504000
4,2903,290,4,2600000
2,1040,475,2,12000000
5,819,39,2,21500000
6,1700,218,2,10900000
5,1070,38,2,6350000
4,1451,288,3,7173000
5,1121,85,2,11000000
2,855,423,2,3300000
4,1920,293,3,6327000
2,1250,444,2,9500000
5,631,53,2,6183000
1,2150,138,4,15500000
4,1310,293,2,3400000
4,1015,286,2,4200000
2,425,458,1,2600000
4,1258,288,2,8200000
3,1452,3,3,16299999
3,1053,2,2,5872000
2,1000,431,2,8500000
6,1931,201,3,13300000
5,864,35,2,4800000
5,1002,73,2,6600000
4,1000,306,2,5577000
6,1370,214,2,7000000
1,480,160,2,2500000
4,785,377,2,2000000
5,1036,63,2,4403000
3,1381,2,3,4264000
4,600,311,2,7500000
5,882,91,2,3615999
2,1100,427,1,28000000
4,1475,286,3,4000000
4,1401,295,3,7900000
6,2166,207,3,27000000
4,1076,290,3,14800000
3,1398,7,3,4505000
5,450,58,1,3881000
3,2240,13,3,20099999
4,1065,297,3,2800000
3,1250,22,2,4500000
2,1556,463,3,11500000
4,1350,318,3,8283000
4,785,291,2,22000000
4,2210,293,4,4680000
1,2400,135,4,18500000
1,2100,135,3,19500000
2,1150,432,2,12100000
4,840,287,2,3256000
4,1032,317,2,17000000
6,1600,223,3,8500000
2,5476,435,5,360000000
5,1080,37,2,6480000
4,1193,311,3,8496000
4,2160,295,4,10500000
4,1100,329,3,3500000
1,900,134,2,14500000
4,950,288,1,9500000
4,1316,295,3,7040000
2,1375,447,3,2800000
1,1700,135,3,12600000
6,1705,229,3,7500000
2,904,446,2,6000000
3,8500,9,5,8900000
5,1970,49,3,15700000
4,1200,298,3,3500000
1,650,160,2,16900000
3,1989,19,3,40500000
4,1350,288,2,7820999
5,1474,53,3,15600000
4,2365,290,3,4500000
5,740,70,2,2408000
5,1302,31,2,8079000
4,625,309,1,2800000
4,1578,288,3,7000000
6,1265,197,2,6578000
5,962,73,2,10500000
4,858,291,2,3200000
2,560,471,1,6000000
6,1565,244,3,6200000
4,1100,286,3,10000000
6,1900,277,3,12500000
6,1945,202,3,14600000
2,1550,475,3,26000000
4,615,286,2,5200000
6,1005,269,2,3500000
4,900,288,2,5607000
6,1500,214,3,8200000
4,1465,296,2,8700000
4,1285,348,1,9500000
5,1060,42,2,3244000
3,1110,6,3,3607000
2,650,428,1,9300000
4,1400,352,3,9300000
4,927,287,3,3372000
4,1446,309,3,3571000
2,1750,429,3,22500000
4,1215,287,3,7750000
5,1255,49,2,5208000
4,1043,286,3,4500000
6,2380,198,3,21000000
6,2700,199,3,12000000
4,850,298,2,2758000
4,780,324,2,6500000
4,1151,286,3,18500000
6,1700,201,3,10900000
3,1985,4,3,17500000
2,560,425,1,2767000
4,1205,291,3,3021000
6,1920,208,4,19500000
4,1500,288,3,8265000
4,975,312,2,504000000
4,1819,314,3,2600000
4,1330,292,3,3000000
5,920,87,2,5476000
4,1630,296,3,6350000
1,1245,140,2,16900000
4,1072,297,3,16500000
4,2073,288,3,9700000
2,535,422,1,14000000
4,1475,317,3,10800000
4,1004,406,2,3500000
5,721,70,2,3881000
2,1054,468,2,16500000
4,920,287,2,7294000
4,1377,296,3,2300000
4,770,408,2,8043000
4,2052,290,4,9350000
4,1164,293,3,12800000
4,2166,288,3,3840000
5,1444,41,3,9500000
4,1720,295,3,11000000
4,1712,317,3,9498000
1,2500,137,4,110000000
4,1075,319,3,2075000
2,600,464,1,12200000
5,1506,41,3,12100000
5,974,39,2,4233000
4,1008,299,3,3163000
2,1350,426,3,13700000
6,1230,197,2,6099000
5,1951,38,4,9400000
4,1051,299,2,4246000
3,1614,2,3,3100000
4,999,288,2,9500000
5,1166,110,2,8048999
4,1380,301,3,8176000
1,4000,146,4,112800000
4,928,287,2,6500000
3,1017,7,2,3399000
4,1385,311,3,5946000
4,1046,291,2,3556000
3,1910,3,4,22599999
2,545,440,1,3000000
4,1700,290,3,8500000
6,1640,243,3,3936000
4,1174,291,3,3990999
5,1230,31,2,7658000
3,1500,21,2,25000000
4,1035,287,3,6291000
5,1200,66,3,5460000
5,1801,49,3,8148999
4,1075,287,3,9148000
5,1369,55,3,6843000
4,1920,293,3,7800000
6,1742,202,3,13700000
6,1300,268,3,3250000
2,6381,435,4,25000000
2,570,429,1,8000000
4,1080,288,2,3001000
1,1400,135,3,16200000
4,1436,311,3,2970000
4,943,288,2,2700000
4,1107,300,3,7119000
4,1360,293,3,7459999
5,4682,38,4,26900000
6,1530,233,3,7500000
4,1080,299,3,4400000
2,1050,425,2,6500000
3,760,22,1,3613000
4,1322,292,3,3256000
2,1053,468,2,16800000
5,1829,31,3,11500000
2,841,455,2,4427000
4,3216,290,4,3800000
4,1640,295,3,6700000
4,840,287,2,4854000
6,1150,278,2,3900000
5,980,39,2,5184000
6,3448,202,4,27000000
4,1113,286,3,2980000
4,964,358,2,8315000
4,1591,286,3,3400000
6,1279,199,2,5371000
6,1060,244,2,4000000
4,1451,292,3,2524000
5,789,33,2,6512000
2,560,424,1,3000000
4,850,298,2,2200000
2,688,505,1,3400000
1,1207,145,2,55000000
2,1125,431,2,5330000
2,985,490,2,36400000
4,620,311,2,6900000
2,1050,464,2,9200000
4,1050,297,3,3500000
5,834,41,2,5444000
3,995,10,2,5750000
4,985,329,2,3700000
4,1415,317,3,3400000
5,1647,31,3,8646000
2,1196,432,3,8400000
1,1600,136,3,16500000
4,1950,313,3,57400000
5,1653,46,3,12800000
4,1340,288,3,4998000
4,1000,299,2,7800000
2,650,425,1,10500000
4,789,309,2,7100000
6,1410,239,2,7755000
4,2035,309,4,3495000
6,1145,200,2,4580000
3,1345,4,1,11800000
4,999,291,2,4039000
3,1795,4,2,15000000
5,1482,110,3,4792000
5,1027,38,2,6200000
6,2270,199,3,11299999
1,1300,138,3,15500000
4,796,286,2,5400000
4,5359,314,4,3746000
5,1160,117,2,2250000
4,953,291,2,3872000
3,3122,2,4,21800000
4,750,310,2,9600000
2,695,486,1,16500000
6,1100,209,2,5800000
4,890,329,2,2899000
5,921,35,2,6550000
5,1085,37,2,6509999
6,3000,207,3,35000000
4,1277,295,2,5200000
5,1520,36,3,27100000
4,1060,291,3,51400000
4,1360,287,3,7466000
3,1168,1,3,4088000
5,1492,38,3,8113000
4,1360,297,3,3835000
2,881,446,2,22000000
4,650,387,2,9500000
3,3558,16,4,97600000
3,1311,2,2,29000000
5,1969,42,3,4549000
4,1095,335,3,6938000
2,1250,431,2,5500000
3,2120,3,3,8345999
2,1060,490,2,2400000
4,1377,340,3,13400000
3,1440,7,3,5822000
2,720,426,2,19500000
5,855,45,2,2386000
4,1412,317,3,15500000
5,1000,52,2,4102000
1,1800,174,3,4500000
4,1450,309,3,2912000
4,750,382,2,3965000
4,597,286,2,3932000
4,1056,293,3,2552000
4,850,297,2,4145000
4,1175,287,3,3500000
5,864,35,2,3311999
2,1070,446,2,10200000
5,5200,68,4,54400000
4,1300,291,3,3850000
1,750,144,2,24500000
4,992,288,2,2150000
4,2052,290,4,5700000
4,1316,295,2,3083000
5,4736,38,4,40100000
4,802,287,2,3672000
2,465,429,1,11500000
4,1947,293,4,4461000
4,1098,288,2,3511000
6,3180,214,3,34000000
4,1110,340,3,4450000
5,900,80,2,4000000
4,590,338,1,5060000
3,1352,2,3,4649000
2,1404,426,3,13000000
6,1630,214,3,9291000
5,612,52,1,7500000
5,1065,104,2,3500000
2,2605,434,4,5750000
2,3582,436,3,71500000
1,1500,135,3,16900000
4,1200,288,3,4292000
2,525,428,1,17000000
4,847,317,2,5800000
2,350,495,1,7500000
5,1125,101,2,6172000
4,1175,297,3,8500000
4,833,395,2,3900000
2,650,475,1,8600000
3,4800,9,5,7840000
2,900,426,2,4300000
5,2630,31,4,18600000
4,1173,299,3,13000000
5,811,87,2,3432000
4,911,286,3,4564000
4,583,286,2,4192000
4,826,362,2,11000000
6,1752,199,3,7358000
1,1440,142,4,11500000
2,1100,428,2,18000000
6,1630,214,3,11399999
3,2070,18,3,25000000
5,1150,36,3,23000000
4,1768,286,3,4500000
4,771,325,2,2300000
6,1150,197,2,3400000
6,1100,199,2,6000000
2,450,431,1,4000000
3,2464,18,4,27500000
2,1500,457,3,55000000
4,1270,300,2,3550000
4,915,304,2,5400000
4,1480,288,3,3268000
2,500,471,1,9600000
2,940,434,2,16500000
6,1885,214,3,12200000
4,860,386,2,4100000
1,450,139,2,3600000
2,735,431,1,6800000
4,1238,297,3,4760000
6,1150,197,2,3900000
6,1122,220,2,5900000
4,1590,291,3,3001000
4,1768,288,3,2356000
5,1077,49,2,4841000
1,1758,136,3,3500000
2,2365,490,4,9500000
2,1090,426,2,7500000
1,2537,136,3,14000000
4,888,309,3,19500000
4,1766,292,3,4700000
3,645,6,1,6700000
3,3340,14,4,3077000
6,1570,206,3,11299999
2,500,468,1,9500000
4,1051,319,3,2000000
5,1531,42,3,24200000
4,1035,287,3,2585000
4,1280,288,2,16000000
4,895,297,3,6300000
4,915,287,2,3482000
3,7500,14,6,13400000
2,737,425,3,3872999
4,1301,288,3,3450000
4,1415,317,3,5800000
2,5150,468,3,10500000
4,4640,307,6,5500000
2,1450,428,2,10000000
5,1060,94,3,5200000
2,704,459,1,3400000
6,1400,214,2,10500000
3,645,6,1,6425000
4,1663,288,3,4899000
2,791,428,2,42500000
5,1062,52,3,3400000
2,1100,431,2,3900000
2,1560,431,3,14500000
2,760,425,1,4275000
2,540,424,1,11500000
2,699,492,2,3750000
2,900,441,2,5700000
2,350,464,1,3300000
5,2380,48,4,34000000
4,750,310,2,2431000
1,4950,165,7,18000000
5,971,39,2,4278000
2,620,481,1,5500000
5,1645,53,3,14900000
4,1028,309,3,3600000
4,860,341,2,3147000
5,3355,36,4,51600000
2,1445,490,3,6000000
6,1170,201,1,6233000
1,450,171,2,255000000
2,660,459,1,7450000
2,1020,457,2,50000000
2,700,426,1,4400000
4,1350,291,3,4590000
2,685,431,1,7800000
2,615,424,1,2500000
4,1150,293,2,11800000
3,1467,7,3,4950000
1,585,141,2,2500000
5,988,39,2,5872000
4,1200,302,3,11000000
5,1044,33,2,5310000
4,1160,290,3,2912000
1,585,154,2,29800000
2,882,504,1,6000000
4,850,297,2,18000000
4,1021,196,2,4612000
5,1243,93,2,17600000
4,1102,309,3,2758000
5,604,33,2,2234000
4,750,319,2,12800000
3,1620,2,3,10300000
4,1600,382,4,47500000
5,1831,42,3,5600000
4,1555,288,2,5600000
3,1724,5,3,5612000
4,1680,286,3,2966000
6,2191,214,3,14700000
1,800,146,2,2980000
4,960,399,2,4051000
2,1620,457,3,6350000
2,960,464,2,15000000
5,2400,97,3,2999000
6,1390,238,3,5560000
6,3031,207,4,28000000
6,1090,201,2,7019000
1,1500,138,3,11000000
4,1020,286,2,6122000
4,1135,292,3,2470000
6,3147,198,4,23600000
4,1170,309,2,9200000
4,1017,292,2,5796000
5,1086,55,2,8478000
5,775,39,2,5659000
2,1050,490,2,26500000
2,600,475,1,8800000
2,1056,428,2,13700000
3,4150,9,3,7800000
5,869,35,2,3953000
4,1277,311,3,2100000
2,774,475,2,2500000
4,1915,288,4,82500000
5,1140,101,3,6450000
4,1480,288,3,9800000
4,870,309,2,10100000
2,820,432,2,9800000
4,1452,306,3,3200000
4,1110,309,2,10300000
2,696,446,2,9600000
4,943,288,2,3163000
6,5000,261,3,40000000
6,1128,250,3,4500000
2,1120,429,3,2400000
4,935,292,2,6300000
1,750,160,3,2800000
4,1200,297,3,5029000
4,1890,290,4,15000000
2,1155,490,2,22500000
1,540,141,2,2300000
5,1000,107,2,5500000
5,531,35,1,5108000
4,760,300,2,4122999
2,2465,429,4,17000000
5,1310,38,3,7841000
6,3537,225,3,45000000
3,1759,11,2,42100000
2,1350,426,3,5500000
4,1060,325,3,7200000
2,1944,482,4,16000000
6,990,202,1,8000000
3,550,12,1,4300000
4,2005,286,4,3100000
2,1174,475,3,60700000
5,2200,49,4,4934000
5,1019,46,2,5298000
4,1000,288,2,3050000
3,520,6,1,7840000
5,1123,55,2,7336000
5,1723,52,3,6201000
2,885,427,2,11000000
1,516,164,1,240000000
2,620,446,1,11200000
4,935,290,2,5370000
2,585,440,1,2600000
4,1707,295,3,3800000
2,1350,426,2,27000000
4,780,316,2,3352000
5,883,66,2,4679000
4,1006,300,2,2428000
1,1125,177,3,13000000
5,860,79,2,11200000
5,1034,51,2,17000000
6,2100,207,3,15000000
6,1100,237,2,2300000
1,2200,138,4,15500000
4,1058,309,3,8043000
6,1850,199,3,9250000
4,730,340,2,5400000
5,1295,49,2,7700000
6,1725,206,3,12400000
2,650,431,1,5000000
4,1067,290,2,7275000
2,1800,495,3,2100000
4,1050,307,2,4400000
4,1075,322,3,2365000
4,956,286,2,8080000
4,922,290,2,2300000
2,970,430,2,31000000
5,1186,52,3,4806000
6,4500,225,4,47200000
4,2192,288,3,3822000
5,721,70,2,9068000
2,1044,432,3,9500000
1,1450,148,3,42500000
6,1150,204,2,8600000
6,1885,214,3,11399999
2,1600,475,3,25500000
5,670,39,1,7441000
2,447,446,1,2057000
3,2234,3,4,25299999
4,1164,293,3,8399000
4,940,325,2,3500000
4,920,297,2,2431000
4,1450,309,3,5365000
4,1320,300,3,4800000
1,1450,134,3,17000000
5,1038,49,2,4665000
4,1977,307,3,15700000
4,741,310,2,2000000
2,860,429,2,3500000
4,1760,293,3,7936000
5,818,39,2,3840000
4,569,286,2,4165999
4,820,329,2,5100000
5,1048,73,2,5710000
4,1322,292,3,6169000
4,1787,309,4,4218000
4,1160,289,1,70000000
4,1310,293,2,4084000
4,890,289,2,4300000
2,874,426,2,16000000
2,1180,439,2,11200000
6,1150,224,2,3900000
4,1450,288,1,5500000
2,1250,432,3,15600000
4,800,311,2,2500000
2,738,441,1,3000000
5,1173,47,2,7213000
4,1609,314,3,9500000
4,932,317,3,10200000
4,809,286,3,3110000
6,1780,228,3,13000000
4,790,298,2,8800000
4,5000,369,5,2431000
4,840,311,2,2000000
4,872,291,2,4200000
2,1065,427,2,17000000
4,1509,288,3,10000000
4,5359,314,4,4629000
3,948,7,2,2844000
4,1601,295,3,22500000
4,1000,288,2,7600000
3,923,2,2,6605000
3,1482,25,3,9298000
4,741,310,2,3400000
5,1161,66,3,6011000
4,1119,293,3,4600000
6,2100,15,3,10900000
5,1606,69,2,6863000
4,916,286,3,2448000
2,1200,475,2,4072000
2,675,459,1,3001000
4,1259,288,3,15600000
4,899,297,2,2822000
6,1525,214,3,8500000
4,1260,326,3,57000000
6,1970,208,3,15000000
5,1594,38,3,9100000
2,480,426,1,13300000
4,1054,325,3,4700000
4,1110,286,3,5200000
1,540,141,2,2500000
4,950,288,2,3300000
2,950,447,2,3000000
2,1435,427,3,10200000
4,5359,314,4,7073999
5,1335,45,2,7800000
4,1152,291,3,9900000
5,1300,42,3,7798999
4,1200,297,3,2500000
3,1675,0,3,7520000
5,1190,35,3,4930000
5,1444,38,3,8540000
4,1270,286,3,6094000
4,888,309,3,6500000
5,945,37,2,7095000
4,1110,309,2,9705000
3,943,7,2,3100000
4,910,298,2,3000000
5,1021,36,2,6636000
6,1002,217,2,6500000
2,1250,475,2,36000000
5,2661,36,3,10100000
6,4650,199,4,45000000
4,1173,362,3,7055000
1,700,160,2,2500000
5,1089,37,2,11700000
5,2015,42,3,29400000
5,920,35,2,6422000
4,1659,295,3,2802000
1,1800,152,2,28500000
5,1023,87,3,5900000
2,600,481,2,3600000
2,1000,429,2,10000000
6,1015,197,2,3500000
4,1114,297,3,4696000
6,1880,205,3,7895999
2,900,446,2,72000000
2,1000,457,2,7500000
4,755,288,2,2400000
4,883,292,2,21500000
4,1261,290,3,7414000
4,1399,293,3,2300000
6,1770,214,3,10700000
5,1456,63,3,7000000
2,690,431,1,6694000
5,1211,76,2,5756000
6,2190,205,3,9198000
4,1288,288,2,8500000
6,1055,258,2,4100000
6,960,245,2,5760000
5,1428,88,3,6000000
4,750,308,2,6000000
4,1485,288,3,3800000
1,1500,134,3,19000000
3,1047,5,2,9990000
6,4146,202,5,35200000
1,8521,145,5,362600000
2,1305,475,3,85600000
5,1624,69,3,32000000
5,1002,39,2,3883000
4,1266,290,2,2500000
5,1751,131,3,11000000
2,1340,490,3,4000000
3,1705,2,3,9700000
2,2350,460,4,85000000
3,520,6,1,4000000
4,1109,288,1,3256000
2,1052,429,2,23000000
4,1077,290,3,5635000
4,1052,297,2,2034000
2,650,475,1,13000000
5,1307,31,3,8792000
5,2599,68,3,13899999
4,935,286,2,8400000
1,950,184,2,2100000
2,1250,427,3,8700000
1,850,160,3,2600000
5,543,101,1,2082999
4,997,309,3,2524000
4,1259,293,3,7300000
6,1000,198,1,15000000
5,948,35,2,4597000
6,1530,218,3,7400000
3,1025,6,2,6000000
1,1200,183,2,220000000
5,1622,46,2,4687000
4,1190,297,3,6561000
4,2178,360,5,4500000
4,1900,286,3,7500000
5,1404,83,3,17800000
5,2056,68,3,5900000
3,2390,14,3,54600000
5,1850,37,3,6659999
5,721,70,2,5506000
6,1278,201,2,11000000
4,3600,307,4,2795000
2,690,441,1,4000000
6,1350,198,3,13000000
1,1400,145,2,2500000
4,929,290,2,3838000
5,1015,93,2,4667000
4,1107,290,3,3434000
2,1655,429,3,25000000
2,1495,464,3,4000000
5,1123,55,2,9072000
5,2616,31,4,16399999
5,721,70,2,2781000
5,1885,68,3,4900000
4,1331,286,3,3256000
5,2684,44,3,37500000
4,925,286,2,16500000
4,1160,287,3,2682000
2,540,431,1,5800000
2,1200,430,2,31000000
5,872,70,2,3244000
4,1125,309,2,9430000
4,1000,286,3,6000000
5,1278,52,2,4599000
4,850,286,2,5500000
4,822,286,2,19000000
1,1500,145,3,5300000
5,1642,38,3,3913000
3,1360,10,3,9500000
4,1550,286,3,7500000
4,4955,314,4,2300000
4,1174,291,3,3990999
4,1160,298,3,2500000
2,1050,431,2,2600000
4,2882,290,4,3100000
3,995,3,2,8240000
5,939,70,2,5808000
2,425,458,1,35000000
4,977,341,2,2060000
3,520,6,1,6000000
5,755,39,2,5330000
2,708,475,2,21400000
6,1250,202,2,5373000
4,820,286,2,3711999
4,2052,290,4,8000000
3,3210,3,4,14300000
2,1150,427,2,2700000
4,1900,307,3,7000000
5,980,39,2,5690000
4,905,309,3,5577000
4,1148,297,3,3375000
4,1228,311,3,2600000
2,1350,461,3,29000000
5,1610,104,3,3037000
1,900,159,2,8000000
4,1170,312,3,4600000
6,2452,214,3,16500000
4,1301,295,2,14200000
2,1020,431,2,7600000
4,1607,329,3,3049000
4,965,286,2,3638000
2,709,430,2,19700000
5,1691,38,2,11000000
4,988,288,3,8700000
6,1521,214,3,7600000
2,640,464,1,16000000
1,620,141,2,2399000
1,2790,154,4,16000000
4,3950,307,5,4000000
3,2697,3,3,22900000
6,1470,226,3,9300000
5,2750,38,4,8400000
4,2020,286,2,3700000
4,744,286,3,2100000
4,774,287,2,2440000
2,620,432,1,18000000
3,1025,6,2,3331000
4,750,310,2,18000000
2,662,446,2,24000000
5,1024,31,2,6977000
5,1271,121,3,2572000
2,1527,461,3,22000000
3,1108,1,2,7718000
2,800,431,1,26000000
6,1986,199,3,8341000
3,1185,3,2,8247000
5,1262,52,3,3244000
2,1135,426,2,14000000
1,2000,135,3,17500000
5,830,41,2,4398000
4,1013,362,3,2355000
3,3450,2,4,15900000
6,1050,197,2,3200000
5,811,87,2,6700000
5,700,30,2,4537000
4,1350,293,3,9500000
5,994,79,2,6461000
2,1638,427,3,23800000
2,750,426,1,6000000
4,800,386,2,10000000
4,915,297,2,9200000
4,750,27,2,6100000
2,699,446,2,3722999
2,1170,500,3,23000000
5,872,70,2,3924000
5,1017,37,2,6813000
4,1107,290,3,11000000
4,950,401,2,6552000
4,909,287,2,3996000
2,905,425,2,2835000
2,675,449,1,2548000
4,1682,321,3,11500000
4,1640,295,3,15000000
2,445,441,1,2600000
5,1650,49,3,5100000
2,1150,431,3,11000000
2,1150,490,2,22000000
4,900,288,2,6000000
3,520,6,1,3100000
