City,Price,Area,Location,No. of Bedrooms
5,3490999,1120,19,3
2,4900000,1650,18,3
6,7358000,1752,49,3
6,5506000,1311,49,2
2,18000000,1500,17,3
5,4500000,1518,64,3
5,3270000,1200,80,3
6,3700000,1110,87,2
5,12900000,1536,8,3
5,6000000,1850,11,3
2,14500000,775,18,2
4,6183000,1482,7,3
2,23700000,970,7,3
5,9857000,1566,37,3
1,340700000,7254,3,5
2,11500000,515,48,1
2,71500000,3582,5,3
3,4500000,1047,12,2
2,6500000,1250,7,2
4,8500000,5359,1,4
4,4336000,1082,7,2
5,3776000,760,93,2
4,2073999,890,17,2
2,15500000,860,48,2
2,5499000,536,95,2
2,27900000,1750,48,3
2,26000000,1000,7,1
6,20000000,3200,84,3
6,2700000,682,26,1
2,11200000,1252,22,2
4,2000000,1132,7,2
4,2290000,914,11,2
5,5900000,1023,74,3
5,6400000,1070,129,2
1,3000000,5500,3,4
4,8265000,1114,23,3
2,5600000,671,77,1
5,8901000,1580,84,3
6,20000000,2607,9,3
4,4872000,1140,6,2
4,4872000,1170,13,2
5,5200000,1060,96,3
5,7850000,1243,108,2
4,8600000,1845,6,3
4,6400000,1135,31,3
5,34200000,1644,117,3
4,4047999,1015,7,2
4,7800000,1350,23,3
3,6340000,725,20,2
4,4899000,1140,6,2
5,5500000,1030,147,2
4,6100000,1500,6,3
4,16000000,2453,86,3
2,7500000,1035,17,3
4,3600000,850,42,2
5,5389000,817,145,2
1,13500000,550,26,1
4,7344000,1013,85,2
4,7800000,1920,31,3
4,8000000,3525,6,4
4,6200000,1715,6,3
4,7100000,5359,1,4
4,2300000,850,93,2
5,4942000,1158,31,2
6,6000000,1050,6,2
5,5285000,923,145,2
5,3795000,1529,41,3
1,17500000,2000,51,4
5,3510000,900,84,2
3,42500000,1375,30,3
3,12300000,1410,93,2
5,21000000,2062,3,3
2,4500000,800,27,2
2,4800000,495,37,1
4,7500000,1000,161,2
3,8400000,1047,12,2
4,3300000,750,17,2
2,29200000,1175,88,3
2,12000000,1750,48,3
3,6736000,1350,27,2
4,7500000,1812,86,3
6,8502000,1635,31,3
4,11000000,1535,80,3
4,16100000,2300,5,4
3,13600000,866,11,2
2,72000000,900,22,2
4,3021000,2398,17,4
6,3900000,1150,9,2
2,5250000,650,69,1
5,8675000,1641,146,3
4,8148999,1590,6,3
4,3126000,570,7,2
4,6700000,1640,17,3
4,5900000,996,13,3
2,5500000,978,7,2
6,5000000,1450,83,3
1,13500000,2500,32,4
3,12000000,1223,19,2
5,3046000,1504,31,3
5,3600000,775,145,2
5,7148000,1375,71,3
4,3200000,962,148,2
4,5500000,3800,1,4
4,2400000,992,6,2
4,7500000,2393,6,4
5,6428000,1024,37,2
2,2300000,300,48,1
6,32000000,1045,70,2
4,4855000,2003,7,4
2,6000000,478,80,1
6,14700000,2192,9,3
4,14100000,1380,7,3
1,2200000,450,204,1
4,3127000,1150,31,2
1,8500000,1200,31,3
6,9400000,1441,21,2
5,4206000,1016,65,2
3,15000000,2975,18,3
2,4000000,910,95,2
2,12000000,600,3,1
2,5000000,650,79,1
2,3087000,910,95,2
2,27000000,1502,7,3
5,3310000,1850,11,3
2,7000000,1015,17,2
4,3700000,985,22,2
6,4700000,1220,140,2
4,3049000,1451,6,3
4,2795000,3600,3,4
4,6500000,1630,21,3
1,18200000,1700,20,3
5,7100000,811,38,2
2,10500000,1278,22,2
4,7831999,1153,6,3
3,6015000,1820,14,3
6,7800000,1200,6,2
2,3800000,335,17,1
5,7844000,4026,117,4
5,4108000,865,47,2
4,8690000,1697,6,3
6,2300000,1000,22,2
4,2480000,810,7,2
4,25000000,451,148,1
5,4408000,938,145,2
5,4628000,960,145,2
4,2800000,1254,93,3
5,5550000,886,12,2
5,2797000,666,145,1
3,6687000,1217,20,2
4,3200000,780,40,2
2,6100000,830,95,2
5,7052000,1085,8,2
4,17000000,999,13,3
2,4500000,1005,77,2
5,5285000,914,38,2
4,3399000,1214,35,3
5,5405000,927,12,2
5,7289000,836,67,2
5,10200000,2272,16,3
4,9000000,800,23,2
5,7134000,1220,46,3
2,10000000,1560,35,3
3,49100000,1760,24,2
6,6648999,1090,21,2
6,3650000,1000,24,2
5,4518000,920,74,2
4,5306000,1663,6,3
5,10300000,1080,16,2
4,6500000,880,93,2
5,6325000,1160,38,3
4,4650000,800,17,2
4,4393000,3596,6,4
2,28600000,1766,60,3
2,18000000,999,35,2
4,6000000,1100,86,2
6,3500000,1050,83,1
4,15500000,1715,17,3
2,7198999,680,69,1
5,4192000,975,23,1
4,4140000,1121,162,3
5,40000000,6000,31,4
3,25700000,2367,24,3
4,3689000,997,13,3
2,36400000,985,7,2
4,3200000,935,7,2
4,3700000,860,23,2
5,3244000,1262,153,3
4,9200000,1585,136,3
4,5800000,850,23,2
2,3087000,830,95,2
3,4690000,2500,24,3
2,8500000,1000,80,2
4,2600000,1100,126,3
4,6890000,1250,7,2
4,7300000,1450,6,3
5,3361000,490,29,1
4,6900000,1050,7,2
1,4800000,1050,21,2
1,15800000,850,21,3
6,8000000,1620,50,3
5,2664000,1252,31,2
4,3597999,1486,19,3
4,3200000,974,6,2
4,2300000,933,7,2
5,30000000,1160,3,2
4,8120000,1630,119,3
4,2325000,1032,5,2
2,18100000,1350,7,3
4,6990000,1875,17,3
5,12200000,1564,37,3
4,5200000,1281,7,3
4,13000000,800,31,1
6,7400000,1615,77,3
4,8400000,2620,86,4
4,8958000,1391,6,3
1,15500000,2050,20,3
4,3700000,1150,31,2
4,13600000,892,205,2
5,3600000,625,23,1
2,8750000,1155,69,2
4,3300000,770,31,2
6,7600000,1520,62,3
4,2255000,1920,31,3
3,11900000,956,12,3
2,6350000,1640,8,3
5,5126000,1068,145,2
4,3200000,1103,6,3
4,2151000,2105,31,4
4,130000000,1100,6,2
4,8043000,1947,31,4
2,2500000,1404,36,2
4,8043000,770,146,2
2,4099000,615,81,1
4,3600000,1088,6,2
1,2800000,750,56,3
1,204400000,5500,3,5
5,9606000,1492,71,3
5,6500000,875,20,3
4,5200000,672,86,1
4,8500000,1203,25,3
5,4108000,865,47,2
5,5540000,1052,59,2
6,5373000,1250,4,2
4,2615000,1140,113,3
5,4257000,1016,65,2
2,22000000,879,69,2
3,11800000,1687,18,3
5,7000000,1456,52,3
4,4300000,1760,31,3
2,2400000,625,84,1
5,19000000,1232,7,2
4,2600000,1080,148,2
6,4800000,1125,24,2
1,13500000,1450,27,3
2,15500000,525,11,1
5,8400000,702,84,2
2,3599000,690,66,1
4,5518000,1150,86,2
5,4731000,810,74,2
5,9450000,1500,74,3
2,33000000,1472,17,3
4,3857000,7915,86,5
2,4100000,750,37,1
4,3132000,1377,21,3
3,21000000,950,25,2
5,4718000,983,109,2
5,2397000,648,59,2
1,2500000,1500,24,3
4,23700000,1034,6,2
4,5450000,1913,5,3
6,15000000,2665,23,3
4,3050000,2881,86,4
2,10000000,1150,48,2
4,4500000,1170,29,3
5,6389000,983,168,2
4,5500000,1228,17,2
2,13500000,610,71,1
2,16500000,1500,3,3
2,4000000,665,69,1
3,8002000,1884,20,3
3,8900000,1000,93,1
4,12500000,1277,94,3
4,3499000,980,82,3
5,3261999,870,47,2
4,3422000,5359,1,4
5,7280000,1300,91,2
5,9329000,1506,38,3
5,4408000,938,145,2
4,3822000,2192,6,3
4,10300000,908,86,2
5,13600000,1765,31,3
3,3200000,2730,13,4
4,13300000,1580,12,3
2,82000000,615,31,1
5,54900000,3050,20,3
4,4872000,1140,6,2
6,9400000,1441,21,2
4,8120000,1630,119,3
1,362600000,8521,16,5
5,13600000,1654,16,3
4,6021000,935,11,2
5,5476000,920,145,2
3,5883000,1099,13,2
4,4024000,900,17,2
2,4999000,710,46,1
5,6372000,860,19,2
5,2605000,1304,23,2
1,19000000,1500,46,3
4,3400000,1591,7,3
3,25700000,1938,11,4
4,20000000,1450,6,3
5,6172000,811,38,2
3,9400000,1208,14,2
5,27100000,1520,3,3
5,6550000,921,47,2
5,2751000,721,12,2
1,16500000,1900,52,3
4,12000000,1787,3,3
4,6754000,1405,86,3
5,5558000,1591,28,3
4,3200000,1261,86,3
4,8347000,1761,12,3
1,8500000,2800,51,4
4,7900000,1520,86,3
4,2783000,1268,7,3
5,5940000,882,23,2
2,3400000,688,100,1
4,10500000,1032,5,2
4,4270000,3400,1,4
5,27799999,1641,5,3
6,4680000,1170,24,2
2,8200000,685,37,1
5,2075000,379,145,1
6,6500000,1200,9,2
1,16700000,1350,31,3
4,11000000,1709,1,3
5,17600000,983,16,2
4,5500000,979,54,3
4,3561999,1370,19,3
4,3679999,1350,23,3
6,29000000,3600,9,4
2,21000000,1350,48,2
4,8700000,944,19,2
6,36700000,3500,1,3
1,15500000,1700,51,3
4,3800000,750,80,2
4,14000000,1451,6,3
4,4190000,835,128,2
2,5800000,450,35,1
5,5348000,990,144,2
6,8000000,2021,56,2
5,19000000,1913,131,3
5,4762000,624,46,1
2,3800000,340,17,1
6,3500000,800,26,2
1,13500000,1450,27,3
5,6343000,1337,136,3
5,6600000,1510,84,3
3,36400000,4289,11,5
4,8800000,2052,6,3
2,10000000,440,22,1
4,5700000,780,86,2
1,20000000,2195,51,4
2,10000000,1596,37,3
3,18000000,1800,5,3
4,9000000,1401,94,3
5,14800000,1381,16,3
4,2324000,675,82,2
3,13400000,1304,14,2
4,10400000,950,11,2
4,5826000,900,7,2
3,6400000,925,5,2
2,35700000,1189,18,3
1,15200000,1350,21,3
4,2899000,771,82,2
2,2300000,300,48,1
1,13799999,600,51,1
4,2500000,700,23,2
4,5349000,816,13,2
5,4316000,1419,46,3
4,4119000,1130,82,3
5,40100000,4736,117,4
2,29000000,1850,29,3
2,8500000,800,8,2
5,7850000,1243,108,2
5,5600000,1831,14,3
3,7408000,1650,27,3
5,3779999,800,96,2
2,6998999,920,69,2
5,19000000,2324,168,3
5,5278000,825,52,2
3,15700000,1800,18,3
2,12600000,623,22,2
5,8270999,1314,37,3
2,8900000,450,17,1
4,3108000,1114,23,3
4,4492000,1330,94,3
1,2600000,650,56,2
5,7065000,990,47,2
5,4394000,1221,153,2
4,2700000,920,23,2
4,9000000,1595,9,3
3,5300000,1068,13,2
2,4100000,850,77,2
4,4923000,2300,6,4
5,2572000,1271,48,3
5,5400000,1123,23,2
2,22000000,1660,69,3
2,7600000,1000,48,2
4,7275000,1067,86,2
4,2615000,1140,113,3
4,2034000,1385,7,3
6,15500000,2160,3,3
3,6605000,923,20,2
4,6000000,1545,86,2
4,10200000,1550,5,3
5,7100000,2348,20,3
5,7104000,790,52,2
2,6300000,910,95,2
6,10500000,1250,9,3
1,15500000,1750,52,3
3,4840000,1345,13,3
5,29100000,2004,14,3
5,6450000,1220,144,2
2,42600000,1357,8,3
6,4748000,1250,4,2
2,9800000,1000,48,2
5,6422000,920,47,2
1,350000000,1400,17,3
5,2827000,1150,19,2
1,3200000,750,16,2
4,8897000,870,13,2
1,2400000,1650,20,3
5,4556000,1278,46,3
4,5600000,815,162,2
4,2900000,1500,22,3
1,65000000,1950,11,3
5,18200000,1553,25,3
4,2625000,800,31,1
4,2147000,822,7,2
5,11500000,1525,31,3
4,85300000,5359,1,4
4,2010000,743,6,2
5,2082999,543,80,1
2,3000000,950,27,2
4,3867000,5359,1,4
4,11500000,1176,23,3
4,5444000,941,14,3
4,2300000,1236,92,1
4,3200000,1150,31,1
4,5012000,2231,73,3
5,4500000,954,76,2
4,28600000,1454,86,3
2,7800000,675,69,1
4,2010000,743,6,2
2,7600000,648,69,1
2,28200000,1170,48,3
5,21500000,790,145,2
2,22000000,700,22,1
5,17600000,983,16,2
1,18800000,1800,28,3
2,6217000,2300,36,3
2,7000000,950,35,2
5,4640000,4321,117,4
5,4449000,865,95,2
5,22799999,1431,14,2
4,3600000,712,84,2
4,2265000,881,86,2
5,6312000,1110,71,3
5,5737000,721,12,2
5,10500000,1623,117,3
4,4500000,2500,23,4
5,8421000,1604,37,3
5,7095000,945,71,2
1,33500000,1600,20,3
4,5200000,973,7,2
4,2799000,975,7,2
6,5373000,1250,4,2
2,22500000,660,8,2
4,7300000,935,11,2
2,36500000,832,14,2
6,10900000,1700,29,2
2,9500000,1005,22,2
6,5560000,1390,78,3
5,4450000,1200,153,3
5,8270999,538,37,1
2,2476000,1250,18,2
5,5050000,677,48,1
5,6831000,1051,168,2
5,4563000,1039,145,2
5,3400000,790,52,2
5,4299000,945,19,2
5,6338000,1112,145,2
4,3168000,935,11,2
5,25000000,1320,21,3
4,3150000,2156,86,4
4,8000000,1480,6,3
6,10900000,1591,21,3
4,16000000,1280,6,2
6,10400000,1450,3,3
4,5455000,1450,13,3
4,6300000,950,42,3
2,3500000,532,95,2
2,3900000,410,17,1
4,6000000,5359,1,4
4,4590000,1350,148,3
5,3800000,550,19,1
4,3600000,2452,86,4
6,6300000,1265,49,2
5,2600000,570,136,1
1,6000000,1000,20,2
4,3163000,1075,148,2
2,2500000,450,77,1
4,6075000,941,86,3
4,2212000,1140,6,2
1,3800000,820,59,3
5,4924000,909,145,2
4,7103000,1525,1,3
2,2100000,823,37,2
1,18000000,1450,46,3
2,3100000,450,104,1
5,7108000,1079,23,2
5,4206000,1016,65,2
1,18000000,3123,47,4
2,4004999,630,95,1
4,65000000,1240,7,3
5,4300000,1100,136,1
4,2400000,650,80,2
4,6293000,1410,13,3
4,2400000,1032,7,3
6,22000000,4000,84,4
4,4257000,1452,13,3
4,3049000,1133,86,2
5,4325000,940,96,2
6,8000000,1620,50,3
2,7500000,728,48,2
4,2600000,4527,1,3
4,7500000,1522,6,3
3,9579000,998,11,2
6,26100000,3147,3,4
3,3100000,520,25,1
4,2500000,1020,23,2
5,3701000,2343,31,4
5,10600000,1639,8,3
5,8500000,939,12,2
4,95000000,1730,13,4
1,2000000,760,56,2
4,2000000,856,23,2
5,4795000,1150,145,3
4,2800000,800,23,2
1,18500000,1800,17,3
4,7161000,1339,7,3
2,15000000,1050,35,2
2,9900000,480,37,1
4,10400000,1421,5,3
2,4200000,930,44,2
2,2677000,830,95,1
3,5584000,1120,15,2
1,2400000,500,59,2
2,2950000,506,95,1
5,5990000,1605,14,3
4,47500000,750,6,2
3,51000000,3500,18,3
2,4600000,1763,48,4
5,10300000,1058,31,2
6,6500000,1380,66,3
4,7300000,852,11,2
5,8303000,1444,117,3
4,4698000,881,6,2
4,2300000,1574,6,3
2,4000000,680,80,1
2,15000000,800,22,2
1,19700000,532,16,2
6,6500000,1380,66,3
4,4538000,1173,85,3
1,2500000,1400,16,2
5,4962000,933,145,2
1,16000000,1843,40,3
5,8200000,1944,108,3
2,10500000,600,67,1
2,9601000,769,37,2
4,11299999,1374,65,2
4,2350000,1164,31,3
4,7800000,765,7,2
4,6500000,905,19,3
3,40300000,4000,93,4
3,8002000,1884,20,3
2,4400000,1210,69,2
5,10000000,1200,29,3
6,6500000,1270,56,1
5,4984000,920,144,2
1,16000000,1843,40,3
6,5700000,1225,14,3
5,19000000,1850,11,3
5,5682000,1010,117,2
5,9643000,931,47,2
2,12400000,585,70,1
2,12000000,600,22,1
4,10400000,1421,5,3
6,4500000,1050,50,2
2,9500000,548,37,1
4,16000000,1022,31,2
2,20500000,702,78,1
4,9000000,639,82,2
4,7727000,1424,6,3
4,2151000,3440,1,5
4,2082999,1322,19,3
2,10000000,1600,8,3
5,3300000,855,52,2
4,4567000,965,86,2
4,7200000,1823,6,3
4,9000000,860,23,2
5,7148999,1190,71,2
5,3900000,1025,106,2
5,9395000,1525,80,3
2,9800000,562,17,1
2,13200000,1100,17,2
4,4084000,1310,31,2
5,6172000,811,38,2
5,23000000,1580,63,3
2,8600000,908,17,2
6,8600000,1560,19,3
4,7554000,923,31,2
2,10000000,1600,8,3
2,14900000,2000,17,4
2,20000000,850,29,2
4,7036000,935,11,2
5,3000000,943,144,2
3,3859000,1399,13,3
5,21000000,2451,31,4
3,4950000,1225,25,3
4,4960000,1480,6,3
4,130000000,1100,6,2
4,10700000,883,27,2
4,4200000,800,80,2
5,12500000,2700,108,2
5,3500000,1280,8,3
6,5647000,1255,31,2
2,9750000,711,80,2
3,36000000,3895,18,4
2,3400000,688,100,1
2,9800000,1000,48,2
6,4000000,950,16,2
2,12500000,751,22,2
5,3244000,1262,153,3
2,8500000,650,67,1
4,6552000,950,97,2
4,2600000,1527,86,3
6,8600000,1725,49,3
5,5816000,1026,117,2
2,11900000,2100,36,3
4,5500000,1342,19,3
2,21500000,645,78,1
3,4500000,645,25,1
2,15700000,731,22,2
5,3924000,872,12,2
2,24000000,1900,8,3
5,7664000,1231,37,2
5,24600000,1970,14,3
5,7941000,1282,38,3
3,7200000,1335,1,2
2,2600000,627,95,2
5,7365000,1707,16,3
3,4650000,950,25,2
4,2200000,770,82,2
5,5630000,555,136,1
3,7840000,645,25,1
5,13600000,850,3,2
4,8000000,1052,7,3
4,3055000,1200,56,3
4,2260000,1150,31,2
5,5685000,1404,7,3
5,3137000,2652,7,4
4,2210000,775,93,2
6,8510000,1702,49,3
4,4000000,1400,6,3
6,3800000,1260,83,1
4,2208000,771,35,2
4,4734000,1562,31,3
2,39000000,1200,5,3
4,3700000,1617,6,3
4,3746000,1480,19,3
4,5500000,1079,7,1
2,7548000,950,35,2
4,10900000,1080,9,3
6,13500000,2815,9,3
2,72500000,2014,20,3
4,7566000,1475,17,3
4,3011000,1046,6,1
4,3746000,1480,19,3
4,2800000,1454,86,3
5,6200000,685,27,2
2,7700000,607,35,1
4,2256000,770,148,2
4,4923000,928,7,2
4,3960000,1170,13,2
4,2596000,878,113,2
1,5000000,810,18,3
5,3900000,1025,106,2
4,16800000,787,148,2
6,8500000,1822,84,3
3,9579000,998,11,2
5,5197000,1100,109,3
4,6400000,1135,31,3
5,5150000,822,19,2
5,5405000,927,12,2
5,8792000,1130,23,3
2,37400000,1404,12,3
4,4200000,1373,92,3
5,6450000,1140,80,3
4,3967000,949,86,2
2,5000000,735,69,1
6,23000000,3101,3,4
4,8413000,972,86,3
4,4500000,783,54,2
6,10800000,2050,3,3
4,130000000,653,86,2
2,13000000,1020,3,2
4,3000000,2250,86,3
5,4331000,869,74,2
2,8320000,1000,48,2
4,7295999,2210,31,4
5,18600000,2630,37,4
5,5295000,887,145,2
4,6327000,2500,1,3
4,6000000,962,54,3
5,4394000,1221,153,2
2,3500000,715,77,1
5,13600000,1765,31,3
5,5737000,927,12,2
4,15000000,860,160,2
3,6405000,1182,13,2
6,2880000,950,87,2
6,17200000,1920,1,3
3,48600000,2390,24,3
2,2800000,200,37,1
5,4040000,638,136,2
4,15600000,2210,31,4
6,14600000,2665,23,3
4,13899999,905,19,3
5,7569000,1400,34,3
5,25000000,1100,147,2
2,4380000,650,35,2
6,46000000,3100,2,3
2,20000000,885,7,2
2,13000000,1350,69,2
3,4500000,1017,13,2
2,5000000,1155,84,2
4,7900000,1523,31,3
6,8200000,1570,9,3
6,7000000,1900,9,3
4,6097000,1160,19,2
4,4156000,700,7,3
6,18500000,1980,1,3
2,2800000,1150,18,2
5,2003000,552,125,1
5,4046000,843,145,2
4,12500000,2440,123,3
5,6534000,1190,71,2
4,9705000,1110,13,2
4,2500000,1020,23,2
3,3083000,1460,111,3
5,3499000,872,12,2
4,2668000,1295,7,3
5,3019000,995,47,2
4,4872000,1450,13,3
5,4214000,1263,52,3
5,7598999,1551,117,3
5,3422000,835,65,2
4,12000000,770,23,2
4,13500000,2028,86,3
1,35500000,2450,25,3
5,7600000,984,27,2
5,3244000,1060,14,2
4,3300000,980,109,2
5,5040000,523,47,1
6,47200000,4500,2,4
2,3720000,975,44,2
3,13400000,1911,18,3
4,2394000,1915,73,4
2,5700000,687,69,1
5,5295000,887,145,2
4,10000000,1200,6,3
4,3150000,950,94,2
4,3233000,1139,148,3
4,3000000,1382,42,3
5,5270000,998,145,2
4,9705000,1110,13,2
5,4656000,970,139,2
5,46000000,1183,145,3
5,8200000,2587,7,3
4,4800000,910,56,2
4,6285000,1028,13,3
5,5112000,1250,19,3
4,7800000,1485,6,3
5,7530000,1208,37,2
6,6300000,1100,49,2
2,2400000,1750,48,3
6,12000000,1740,21,3
6,9800000,1850,27,4
4,3200000,1250,5,3
2,9900000,1397,35,2
1,7000000,750,47,3
6,6277000,1435,21,3
2,21500000,1200,22,2
2,90000000,5642,59,6
4,3746000,1029,148,3
6,6833000,1627,49,3
2,9000000,585,7,1
4,9200000,1367,17,3
4,13100000,1206,6,2
4,3000000,1160,93,3
5,4299000,945,19,2
4,3150000,800,23,2
6,11100000,1346,3,2
2,5500000,580,80,1
5,5100000,811,38,2
5,17900000,1846,117,3
1,9900000,516,46,1
6,27000000,2655,5,3
4,10200000,1412,6,3
5,3701000,2343,31,4
3,4305000,1082,20,2
4,3500000,1200,93,3
4,10200000,1250,6,2
5,5200000,1562,61,3
5,7252000,1595,67,3
5,8222000,1265,168,3
5,8924000,4736,117,4
3,7840000,645,25,1
6,3210000,1125,64,2
5,7820999,2250,117,3
2,5200000,1085,69,2
1,5300000,1500,16,3
2,4300000,720,35,1
5,7844000,4026,117,4
6,7500000,1705,53,3
2,6300000,1500,35,3
3,7498999,1805,14,3
5,5045000,1240,19,3
4,10100000,1103,86,3
5,3129000,1700,27,3
4,13000000,1725,6,3
4,10500000,5359,1,4
6,4600000,1100,35,2
4,7852000,1193,94,3
4,28000000,1700,6,4
2,16000000,600,18,1
4,2173000,1187,19,3
5,3224000,589,67,1
5,5821000,1047,12,2
3,6061000,1350,27,2
2,22500000,1043,12,3
2,12500000,863,22,3
5,11299999,1950,1,3
2,28700000,720,17,2
5,3399000,975,153,2
4,5377000,1947,31,4
1,22500000,1800,20,3
2,18000000,555,7,1
2,18100000,1350,7,3
4,11100000,1000,31,3
2,85000000,2590,8,3
4,6300000,980,82,3
4,4560000,728,58,2
2,7400000,1000,48,2
5,3000000,943,144,2
3,8120000,1399,13,3
6,3200000,1200,134,3
5,5540000,1052,59,2
4,3877000,1175,11,3
4,12900000,887,86,2
4,10100000,870,13,2
4,4760000,1147,7,3
1,5000000,2500,3,4
5,9110000,1355,52,3
5,4500000,1850,11,3
4,4336000,853,13,2
5,6396000,984,168,2
4,10500000,860,23,2
6,10000000,1314,49,2
3,15000000,1795,93,2
5,3159000,880,19,2
4,5349000,1535,86,3
4,10400000,770,23,2
5,5700000,626,153,2
1,4000000,580,46,1
4,2500000,996,13,3
2,4500000,830,95,2
6,20000000,2250,9,3
5,8000000,1250,146,3
6,4070000,1100,20,2
2,85600000,1305,8,3
2,59600000,733,7,2
4,6293000,1410,13,3
3,4500000,1017,13,2
4,2552000,1056,31,3
5,50000000,1500,2,3
4,5800000,1187,11,3
1,9500000,1300,52,2
5,4665000,1069,47,2
1,19000000,2000,51,3
4,2108000,1210,11,3
4,3649000,1000,6,2
5,4656000,970,95,2
6,4100000,1050,14,2
4,7100000,860,129,2
1,15800000,1600,51,3
2,37400000,1150,69,2
4,4500000,1435,1,3
5,3046000,1504,31,3
4,5764000,901,23,2
4,4900000,1010,7,3
4,14200000,4320,40,4
6,6000000,1278,49,2
5,5561000,961,129,2
4,5206000,1269,6,3
2,10500000,2200,2,3
4,2500000,900,23,2
5,4153000,923,61,2
4,16000000,1575,55,3
1,33500000,1600,20,3
2,11000000,1340,37,2
4,5171000,1185,21,2
4,2012000,1127,86,3
5,5758000,1281,31,3
1,2200000,750,56,3
2,3467000,530,66,1
3,14000000,2814,11,4
2,15700000,576,22,2
4,9450000,920,17,2
5,2759000,657,145,1
5,5350000,1126,61,2
4,4700000,1003,6,3
6,7800000,1560,105,3
2,60700000,1174,8,3
4,8700000,1431,55,3
4,5400000,1065,23,3
5,5205000,1001,28,2
4,10800000,813,1,2
4,3400000,1377,92,3
2,3650000,665,84,1
3,4382000,1148,20,2
2,4200000,663,35,2
3,36000000,4239,11,5
4,2133000,830,44,2
2,26500000,1000,7,1
6,3849000,1106,24,2
4,9500000,650,96,2
5,3920000,809,145,2
2,2400000,580,81,1
3,5584000,1120,15,2
5,6636000,1021,168,2
4,6988000,1178,66,3
4,22799999,1108,148,3
6,6325000,1665,4,3
6,5500000,850,4,2
4,7514000,1454,6,3
5,5027000,1093,109,3
4,12000000,1883,86,3
4,5500000,1357,37,3
3,6375000,1360,21,3
5,6909999,1540,14,3
2,8500000,275,27,1
6,10000000,1725,23,3
5,8158000,1296,37,3
2,37400000,1404,12,3
3,6419000,1305,15,2
2,3899000,910,95,2
4,7200000,1506,62,3
4,2000000,868,19,2
4,3050000,1000,6,2
4,2000000,1550,5,3
4,2119000,1012,19,3
2,42500000,2500,8,4
4,14500000,1456,6,3
4,3300000,1451,6,3
2,7100000,838,82,2
3,32500000,2386,24,3
2,19700000,3100,8,5
4,32300000,2379,65,4
2,33100000,1320,12,2
2,6663000,362,95,1
5,11000000,2235,2,3
4,11399999,2400,6,4
5,3679999,2781,20,4
4,4855000,2003,7,4
2,40000000,1200,22,2
3,3180000,1467,13,3
2,7909999,534,48,1
2,12100000,1150,29,2
2,28000000,570,44,1
4,2700000,1200,6,3
2,19500000,800,5,1
6,8000000,1620,50,3
5,5458000,1295,71,3
3,3100000,1614,20,3
5,8690000,1050,71,2
4,6669000,815,7,2
4,15800000,1703,1,3
1,25000000,1440,28,3
4,3400000,1109,6,2
1,16000000,2600,16,4
3,53400000,3670,18,3
4,2500000,1377,21,3
4,6900000,1956,6,3
6,80000000,9400,21,8
5,26900000,4690,117,4
4,26000000,1004,35,2
4,8120000,1835,6,4
6,6300000,1465,50,3
4,2687000,835,6,2
3,44900000,4450,93,4
6,5784000,1205,49,2
4,5254000,1169,6,2
4,2448000,950,21,2
4,9495000,1073,5,2
1,9500000,1250,16,3
4,2867000,965,86,2
1,6500000,800,47,3
4,11299999,997,13,3
4,3611999,777,7,2
4,8800000,680,6,2
5,7952000,1492,117,3
4,4499000,1075,11,3
2,10800000,810,7,2
2,55700000,1179,8,3
3,2745000,950,25,2
4,5905000,1125,23,3
6,11000000,2000,9,3
5,13600000,2712,108,4
3,13700000,2798,20,3
4,4872000,1181,23,3
5,6050000,2642,7,3
1,20000000,1500,51,3
6,6344000,1220,24,2
5,4718000,983,109,2
4,2682000,1058,13,3
2,14000000,1010,37,2
4,7800000,1955,6,3
5,8387000,734,31,2
5,3881000,1136,17,3
4,6500000,928,11,2
4,3400000,940,17,2
2,7800000,715,67,1
5,5600000,1220,19,3
5,6338000,1112,145,2
4,4000000,1020,94,2
4,9300000,852,6,2
2,17000000,1070,7,2
2,23500000,365,48,1
5,34000000,900,19,2
6,4748000,1250,4,2
5,5334000,464,145,1
4,6216000,1259,31,3
4,5518000,1451,6,3
4,2300000,941,86,3
6,3200000,1075,84,2
2,3087000,830,95,2
4,23200000,940,113,2
4,2600000,892,22,2
1,10800000,1300,16,3
5,12600000,2712,108,4
6,4900000,1380,14,2
4,3050000,1000,6,2
5,8559000,657,46,1
4,5200000,787,6,2
5,8354000,1453,117,3
4,19500000,1110,13,3
5,9500000,872,12,2
5,8924000,4026,117,4
1,12500000,1500,20,3
6,3500000,1015,136,2
5,16000000,1517,16,3
6,11399999,1860,21,3
2,4800000,465,35,1
2,12400000,585,70,1
1,4000000,900,16,2
5,4998000,1112,31,2
5,11500000,2021,31,4
4,2300000,1030,17,2
3,2899000,645,25,1
4,4366000,1354,7,3
6,3500000,1436,88,3
5,3971000,854,145,2
2,4500000,650,69,1
2,13000000,1175,88,3
4,3600000,1420,7,3
2,2650000,660,71,1
2,101800000,1500,8,3
4,2255000,1920,31,3
5,3199000,610,80,1
6,11500000,1782,21,3
4,6556999,1915,6,4
4,2633000,1663,6,3
5,3306000,1307,37,3
5,19700000,1581,106,2
5,2495000,521,58,1
3,13000000,1359,14,2
4,3800000,1280,84,3
4,3200000,895,23,3
2,9800000,562,17,1
4,2928000,1150,31,2
2,16000000,1824,2,3
3,36000000,3895,18,4
